,close_high,close_left,close_left_and_high,close_right,close_right_and_high,clubName,high_centre,high_left,high_right,low_centre,low_left,low_right,player,player_id,saves
1472,2,0,0,0,0,San Jose Earthquakes,0,0,0,1,0,0,Jimmy Ockford,163523,0
1473,0,1,0,3,0,New York City FC,0,0,1,3,3,0,Ben Sweat,163529,0
1474,1,1,0,0,0,Chicago Fire,0,2,0,0,0,1,Yamith Cuesta,77516,0
1475,0,0,0,0,0,Real Salt Lake,0,0,0,0,1,0,Danilo Acosta,220877,0
1476,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Rod Fanni,13356,0
1477,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Bobby Shuttleworth,77521,0
1478,1,2,1,1,0,FC Dallas,2,1,1,3,1,1,,106194,0
1479,2,14,1,11,0,Chivas USA,0,11,7,15,14,10,Marvin Chávez,77523,0
1480,0,1,0,0,0,Real Salt Lake,0,0,0,0,1,0,Ricardo Velazco,163540,0
1481,1,2,0,2,0,New York Red Bulls,3,1,0,2,4,4,Aaron Long,163541,0
1482,0,0,0,0,0,New York City FC,0,0,0,0,0,0,Connor Brandt,163542,0
1483,1,1,0,2,0,Toronto FC,0,2,5,3,2,5,Reggie Lambe,73432,0
1484,1,1,0,2,0,Chicago Fire,3,7,6,5,4,6,Sebastián Grazzini,57049,0
1485,0,0,0,0,0,Los Angeles Football Club,0,1,0,0,0,1,João Gervásio Bragança Moutinho,443002,0
1486,0,0,0,0,0,Chicago Fire,0,0,0,1,0,0,Gabriel Ferrari,40671,0
1487,1,0,0,0,0,Colorado Rapids,0,1,1,2,2,3,Joe Mason,73442,0
1488,1,2,1,3,0,Houston Dynamo,3,2,2,5,3,10,Macoumba Kandji,57062,0
1489,0,4,1,0,0,Vancouver Whitecaps FC,1,5,4,5,8,3,Christian Bolaños,28392,0
1490,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,John McCarthy,163565,0
1491,0,0,0,1,0,D.C. United,0,0,1,0,0,0,Bruno Miranda,225007,0
1492,11,22,1,25,4,D.C. United,13,23,20,42,35,41,Álvaro Saborio,28403,0
1493,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,,20213,0
1494,1,6,0,3,0,Chicago Fire,1,3,4,5,0,6,Razvan Cocis,32502,0
1495,1,1,0,1,0,Houston Dynamo,2,5,3,7,4,1,Andrew Driver,20219,0
1496,0,1,0,2,0,Philadelphia Union,1,2,1,1,1,2,Oguchi Onyewu,20225,0
1497,17,29,3,17,4,Seattle Sounders FC,25,27,35,43,39,42,Clint Dempsey,20226,0
1498,0,3,0,1,0,New England Revolution,0,2,4,1,2,2,Clyde Simms,20228,0
1499,0,0,0,4,0,FC Dallas,3,1,3,2,3,1,Santiago Mosquera,225030,0
1500,0,0,0,1,0,Seattle Sounders FC,1,1,1,3,1,3,Hérculez Gómez,41602,0
1501,3,0,1,2,1,FC Dallas,1,1,3,2,2,2,Jair Benitez,20238,0
1502,0,1,1,0,0,Houston Dynamo,0,2,3,2,3,2,,433307,0
1503,1,2,0,2,0,Toronto FC,1,2,5,9,8,4,Jermain Defoe,7958,0
1504,0,0,0,1,1,Vancouver Whitecaps FC,1,0,0,1,3,2,Anthony Blondell,204568,0
1505,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Zack Steffen,164484,0
1506,1,1,0,0,1,Minnesota United FC,0,3,2,1,1,2,Eric Miller,164480,0
1507,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Michael Petrasso,167890,0
1508,0,3,1,2,0,Vancouver Whitecaps FC,0,7,0,5,1,3,Alphonso Davies,225059,0
1509,0,1,0,2,0,Montreal Impact,0,0,1,0,1,0,Nelson Rivas,44836,0
1510,0,0,0,0,0,Toronto FC,0,0,1,0,0,2,Liam Fraser,225061,0
1511,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Shamit Shome,225062,0
1512,0,0,2,0,1,Montreal Impact,0,1,1,4,2,2,Ballou Jean-Yves Tabla,225063,0
1513,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,1,1,Yefferson Quintana,232071,0
1514,2,1,0,3,1,Toronto FC,1,3,0,1,1,2,Ager Aketxe,159537,0
1515,0,0,0,2,0,New York City FC,0,0,0,1,0,0,Ebenezer Ofori,164489,0
1516,2,1,0,1,1,LA Galaxy,0,1,1,1,4,2,Miguel López,86738,0
1517,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Greg Janicki,57147,0
1518,3,2,1,1,0,Sporting Kansas City,0,1,8,7,4,3,Diego Rubio,102208,0
1519,0,1,0,1,0,LA Galaxy,0,0,0,0,0,0,Rolf Feltscher,44871,0
1520,2,1,2,2,1,D.C. United,1,3,4,5,11,16,Yamil Asad,159561,0
1521,0,0,0,0,0,Chivas USA,0,0,0,0,0,1,,102223,0
1522,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Miles Robinson,241500,0
1523,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Gregory Van der Wiel,40798,0
1524,1,1,0,3,0,Montreal Impact,0,1,1,2,3,2,Lucas Ontivero,159583,0
1525,0,0,0,1,0,D.C. United,0,0,0,2,0,0,Michael Seaton,151393,0
1526,1,2,0,2,0,Sporting Kansas City,2,2,3,9,4,8,Omar Bravo,20325,0
1527,0,2,0,2,0,Seattle Sounders FC,1,4,1,1,2,2,Gonzalo Pineda,20327,0
1528,0,0,0,0,0,Chivas USA,0,0,0,0,0,0,,167786,0
1529,0,2,0,2,0,Sporting Kansas City,0,0,1,1,1,1,Jéferson Rodrigues Gonçalves,61294,0
1530,1,1,0,0,0,Columbus Crew SC,1,0,1,3,1,1,,106356,0
1531,0,0,0,2,0,San Jose Earthquakes,1,1,1,0,0,1,Jackson Yueill,245628,0
1532,2,0,1,2,0,D.C. United,1,3,3,4,1,3,Maxim Tissot,153578,0
1533,0,0,0,0,0,Columbus Crew SC,0,0,0,0,1,0,Jon Kempin,90644,0
1534,0,0,0,0,0,New York City FC,0,1,0,0,0,0,Diego Martínez,133099,0
1535,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Rais M'bolhi,28549,0
1536,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Michael Gspurning,53136,0
1537,2,4,0,2,0,Toronto FC,3,5,4,7,4,5,Marco Delgado,114579,0
1538,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Aidan Daniels,244377,0
1539,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Harrison Heath,160529,0
1540,1,3,0,0,2,Orlando City SC,2,1,2,2,0,3,Antonio Nocerino,28573,0
1541,0,1,0,0,1,Columbus Crew SC,1,0,0,0,0,1,,28575,0
1542,2,1,0,0,0,Montreal Impact,2,5,4,3,4,3,Marco Donadel,8859,0
1543,14,26,2,13,2,Los Angeles Football Club,13,23,24,36,52,40,Lee Nguyen,28580,0
1544,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Ezequiel Cirigliano,85928,0
1545,1,2,2,6,1,Portland Timbers,4,3,2,5,6,10,Kris Boyd,9543,0
1546,2,2,0,3,0,Portland Timbers,1,2,3,3,2,5,Lawrence Olum,106519,0
1547,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Julian Dunn-Johnson,421818,0
1548,2,3,1,5,0,Los Angeles Football Club,0,1,1,10,10,10,Marcos Ureña,77755,0
1549,0,5,1,2,1,Portland Timbers,1,0,3,3,2,4,David Guzmán,77756,0
1550,0,0,0,0,0,Chicago Fire,0,0,1,0,0,0,Guillermo Franco,28608,0
1551,0,0,0,1,0,Atlanta United FC,0,0,2,2,1,1,Mark Bloom,118721,0
1552,0,0,0,3,0,New York Red Bulls,1,0,2,3,1,1,Josué Martinez,77765,0
1553,1,1,0,0,0,Orlando City SC,2,1,0,3,2,5,Adrian Winter,66209,0
1554,2,6,0,12,1,Atlanta United FC,2,7,7,22,12,14,Héctor Villalba,122828,0
1555,2,2,1,1,0,New York Red Bulls,2,0,0,2,5,0,Matt Miazga,163793,0
1556,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Clinton Irwin,118738,0
1557,1,1,0,0,0,Minnesota United FC,0,1,0,4,1,0,Edwin Gomez,159702,0
1558,3,1,0,0,0,Real Salt Lake,1,1,1,0,0,0,Stephen Obayan Sunday,43684,0
1559,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,,110554,0
1560,0,1,0,1,0,Orlando City SC,1,1,0,0,1,2,RJ Allen,110557,0
1561,0,1,0,3,0,New York City FC,0,0,0,3,0,1,Alexander Callens,159710,0
1562,3,12,2,9,1,Colorado Rapids,4,7,4,18,12,10,Kevin Doyle,20450,0
1563,0,0,0,0,1,LA Galaxy,1,0,5,1,1,1,João Pedro Almeida Machado,159716,0
1564,0,0,0,2,1,Sporting Kansas City,0,1,1,1,0,1,Jordi Quintillà,106471,0
1565,0,2,0,2,0,Philadelphia Union,1,1,2,2,4,2,Austin Berry,110568,0
1566,3,6,0,7,3,Philadelphia Union,0,3,12,5,10,4,Vincent Nogueira,45033,0
1567,0,0,0,0,0,Columbus Crew SC,0,1,1,0,2,1,Nicolai Naess,114295,0
1568,4,5,0,0,0,Houston Dynamo,1,2,6,7,10,5,Tony Cascio,110572,0
1569,0,2,0,0,1,Philadelphia Union,1,7,1,4,2,3,Warren Creavalle,110575,0
1570,4,13,1,8,1,D.C. United,7,12,22,22,28,16,Nick DeLeon,110580,0
1571,2,6,2,10,3,Minnesota United FC,7,8,9,38,24,18,Ethan Finlay,110583,0
1572,0,0,0,0,0,LA Galaxy,0,0,0,0,0,0,Jaime Penedo,28665,0
1573,0,0,0,0,0,LA Galaxy,1,0,0,1,0,1,Rafael Garcia,110586,0
1574,1,2,0,0,0,San Jose Earthquakes,0,0,0,1,0,0,Sam Garza,110587,0
1575,0,0,0,0,0,LA Galaxy,0,0,0,1,0,1,Bryan Gaul,110588,0
1576,0,1,0,1,0,Columbus Crew SC,0,1,2,0,0,1,Kevan George,110589,0
1577,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Paul Christensen,442453,0
